time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
1.620000000000001,-2.7645565868598756,1.507174361984519,8.341007874034037,5.869672699746992,5.916884450789981,0.0,-4.418612283613202,0.8463250484764449,-8.423510888229828,28.82667516564451,-3.058977703104676,0.0
1.680000000000001,-3.0239330037222314,1.556429022913729,7.83050387370977,1.3160215042337695,5.738299855782598,0.0,-4.205501030317404,0.9062616136489006,-8.592388796360718,28.823838080757344,-2.9371774959585455,0.0
1.740000000000001,-3.2654269305150296,1.6275993311723997,7.298764279703582,3.045341074730583,5.5664638560765844,0.0,-3.843493227150923,1.4293332638888865,-9.286923360645082,28.819036283621948,-2.824763342764912,0.0
1.8000000000000012,-3.484141462879968,1.710758272644797,6.707883373159549,4.774523952120866,5.400900544730261,0.0,-3.4121167277443796,1.2426328656102053,-10.361494295362485,28.82071816570979,-2.7206884758725267,0.0
1.8600000000000012,-3.6740541141750174,1.7740288818221996,6.06920250720229,0.22049227435559082,5.241180134216339,0.0,-2.9460651730717653,0.9362180910151207,-10.831223071848015,28.81686605114602,-2.624054474590241,0.0
1.9200000000000013,-3.835862495820977,1.8336740472772084,5.410969943340509,1.949516610750793,5.086913812874444,0.0,-2.4023070124991945,1.09471475133497,-11.136789371120702,28.817381749248455,-2.5340866454395594,0.0
1.9800000000000013,-3.9603585974743227,1.9074207280456985,4.721310374018413,3.6785255580491683,4.937748985879701,0.0,-1.7510575613932844,1.2926480152756872,-11.937742446940115,28.815945867598728,-2.4501142059265253,0.0
2.0400000000000014,-4.0445579795041615,1.9825245361217774,3.979737318270309,5.407475812081032,4.7933651140326425,0.0,-1.0482853382272221,1.2024391663114258,-12.760563889674359,28.81567346240224,-2.3715550607670424,0.0
2.1000000000000014,-4.086030646022421,2.0506340220128902,3.199743098355117,0.8531966744641268,4.653470055429208,0.0,-0.32913593349237524,1.117620737503722,-13.200901428737634,28.8142255733886,-2.2979014853003354,0.0
2.1600000000000015,-4.083879613542898,2.1155290913352522,2.3953273943254176,2.5820511154329964,4.517796976129546,0.0,0.3997195322457946,1.0686830052188296,-13.602147459494331,28.814263491184555,-2.2287066252779417,0.0
2.2200000000000015,-4.0376080023380805,2.1812401206122694,1.5605175948438987,4.310988490600275,4.386101651616563,0.0,1.1401870837834245,1.130552670769572,-14.225841757338081,28.817594162288316,-2.163575567110826,0.0
2.2800000000000016,-3.9487860404624597,2.2558380395799755,0.6831615463668221,6.040075302582185,4.25815991141628,0.0,1.8036862224238388,1.295102730071691,-15.029524218827182,28.818885581306503,-2.1021628942922517,0.0
2.3400000000000016,-3.823721465187365,2.3316050819829743,0.0,1.485977260300233,4.1337657236208845,0.0,2.3610126283465003,1.151220209496948,-15.652307037421526,28.81693859317554,-2.044155465782259,0.0
