time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-0.002082100860167512,0.04990242380068739,85.76137672080702,0.0015350031945473575,0.00026391712683704327,0.0,-0.0018503384297115372,0.035454176197702275,28.175042135423382,0.0005998264140543415,0.00045603268634437027,0.0,899.9988825197814,900.0023867627943,899.9976818477703,900.0021001159483
3.6000000000000028,-0.00219787643105415,0.05205691407690608,87.45189142764303,0.0015719309223154454,0.0002927212370771315,0.0,-0.0020112965283537393,0.036365331838930835,28.175438085474426,0.0006467211247020021,0.0005281059622978734,0.0,899.9996227584254,900.0025307921865,899.9977258550266,899.9996109633378
3.660000000000003,-0.00232383186466338,0.05426673259728103,89.142427946108,0.0016121889211904161,0.0003250953576605653,0.0,-0.00219001188655447,0.0372987206421454,28.175770782427623,0.000719422756219824,0.000562488587434824,0.0,899.9996543384143,900.0010344001638,899.9975764324968,900.0005055443572
3.720000000000003,-0.0024610881144744765,0.05653327770078941,90.83298274345759,0.0016576656601277051,0.0003584682209858414,0.0,-0.0023881241642965258,0.038256637108582944,28.1760487591028,0.0008348947261553623,0.0005436606657048357,0.0,900.0012628544629,900.0004873186307,899.9953782118243,900.0000377019657
3.780000000000003,-0.002610816692185196,0.05885812117811708,92.52355293591035,0.001709584741670156,0.0003902918653357901,0.0,-0.0026056392975761806,0.039242583480794964,28.176285002308404,0.0009261066163343639,0.0005038426521800577,0.0,900.0017259791222,900.0001008641347,899.9964751807706,900.0001496102414
3.840000000000003,-0.002774149836211343,0.061243053715944656,94.21413622611513,0.001766087159823293,0.00041863087321303283,0.0,-0.002841353414856193,0.04026004478309285,28.176486230699002,0.0009728952182851652,0.0004091784405778612,0.0,900.0026296771662,899.9987844351133,899.9982903866915,900.0001637838013
3.900000000000003,-0.0029521080077350528,0.06369003924869308,95.9047304518727,0.0018261956548517588,0.00044171601292219975,0.0,-0.003092662944407761,0.041311297087420054,28.176650449979277,0.0010595823823635654,0.00033584597872126515,0.0,900.0017408950176,899.9987616848279,899.9962172544145,899.9997053392177
3.960000000000003,-0.0031455380185382337,0.06620117736536169,97.59533354010924,0.001893153222814803,0.00046050172330502903,0.0,-0.0033567017125183695,0.042398990132122005,28.17678245532088,0.0012284965816136424,0.0002675459857671222,0.0,900.0004624744313,899.9976887547871,899.99368918555,900.0005052153018
4.020000000000002,-0.0033551281454300024,0.06877879076264481,99.28594384637228,0.0019702598426540874,0.0004744767440278963,0.0,-0.0036309446776351577,0.04352802358865869,28.176891623520262,0.0013981186961694405,0.0001635556493253366,0.0,900.0002496632794,899.9960322180581,899.9939906391712,900.0008315739498
4.080000000000001,-0.003581399494309797,0.07142553793599957,100.97656025631986,0.00205539618530004,0.00048279064717426934,0.0,-0.003912222887674884,0.04470424196825354,28.176986274080985,0.0014605547988542093,8.852731127634342e-05,0.0,899.9994209365864,899.9963787607023,899.9973360403724,899.9998325844675
4.14,-0.0038246792467533214,0.07414437119390031,102.66718187457231,0.0021433553886165413,0.00048642579911462036,0.0,-0.004197490784654479,0.04593117906557968,28.177065615680952,0.001476850319812329,4.633508467255182e-06,0.0,899.9995891488379,899.9961897183991,899.9982221950678,899.9988488430427
4.199999999999998,-0.00408512229017809,0.0769383757045429,104.3578078385186,0.002233425191076499,0.0004847863074592951,0.0,-0.004483882723950489,0.04721008489040897,28.177131466209005,0.0015497539659302816,-9.133073181297722e-05,0.0,899.9999494381149,899.9960631799469,899.9967200159922,899.9996387275644
4.259999999999997,-0.004362701088096849,0.07981071737189842,106.0484374998025,0.0023278859186302014,0.00047802642543626206,0.0,-0.004768207827673253,0.048542798928096716,28.17718906432821,0.0016234919770767775,-0.00015537505417700655,0.0,900.0002482122052,899.997656834205,899.9965460372147,899.9994969416385
4.319999999999996,-0.0046572065954031865,0.08276470192880768,107.73907042186974,0.0024262856815173706,0.0004667995229468147,0.0,-0.005047743875990432,0.04993187818993812,28.177240315207676,0.0016729896894293193,-0.00025068292702510036,0.0,900.0008599372079,899.9970040149252,899.9980541769659,900.000021825639
4.379999999999995,-0.004968267782119041,0.08580377638977378,109.42970632716573,0.002527622194008039,0.0004512960679239342,0.0,-0.005319627701704306,0.051379385655689225,28.177288576423997,0.0017208328753080234,-0.000273814310627393,0.0,899.9999018852304,899.9989710337395,899.9993584406268,900.0012580071881
4.439999999999993,-0.005295363013643418,0.08893149779128276,111.12034506163361,0.0026317269415905287,0.0004341089757717853,0.0,-0.005582078268049385,0.052887021094662603,28.177334671667072,0.001763561496942812,-0.0003117428128680701,0.0,900.0012797964501,899.9997502634031,900.0002826549144,900.0019740602825
4.499999999999992,-0.005637893461675858,0.0921515211060804,112.81098621106564,0.002738854985786965,0.0004142030021432319,0.0,-0.005833917402551379,0.054456359214292024,28.177369358452683,0.0018292510511615037,-0.0003718508153350279,0.0,900.0020938919029,899.9996670643101,899.9982368772596,900.0008571946514
4.559999999999991,-0.005995170887825979,0.09546760556928856,114.5016291805631,0.0028492045685242218,0.00039139593397319317,0.0,-0.0060733606581906165,0.05608937082930207,28.17739555026982,0.0018589731901094005,-0.00039666005797998606,0.0,900.0002499829358,899.9992539987078,899.9992547877882,900.0004171356194
4.6199999999999894,-0.006366405814284231,0.09888362244241447,116.19227349702419,0.0029624114217732256,0.000365536443240444,0.0,-0.006298969828061566,0.057787641368525815,28.177414436448178,0.0019423481968248429,-0.0004997560568487998,0.0,900.0014707588913,899.9973050564773,899.9976570191651,900.0009914760235
4.679999999999988,-0.006750700619781184,0.10240354757374232,117.88291886932886,0.003080447011932108,0.00033436476443338137,0.0,-0.0065081887832000584,0.05955340651442726,28.177430804152106,0.0020170453997083813,-0.0005591086719516363,0.0,900.0008590723738,899.9984671751165,899.9978795849681,900.0008608309736
4.739999999999987,-0.007146985772464747,0.10603151416970899,119.57356505568474,0.0032036919504063732,0.0002990888232394795,0.0,-0.006698314350918873,0.06138944466146774,28.17744170489486,0.002128066406683208,-0.000645653016931801,0.0,900.0000330841366,899.9965413901645,899.9977613934379,900.0022120246957
4.799999999999986,-0.007554038758842249,0.10977183626486407,121.26421185439237,0.003332152865801241,0.0002592535853329636,0.0,-0.006866691880714403,0.06329910545149939,28.177451246097025,0.002166904912540451,-0.0007004877906103271,0.0,900.0001637925297,899.9979581923379,899.9987591286957,900.0002842605309
